id,measured,predicted,SMILES
O=N(=O)c(c(c(c(c1Cl)Cl)Cl)Cl)c1Cl,-1.5405796229593494,-5.275358,O=N(=O)c(c(c(c(c1Cl)Cl)Cl)Cl)c1Cl
c1ccccc1NC(=O)CC,0.374671170200668,-2.1298215,c1ccccc1NC(=O)CC
O=Cc(c(O)ccc1)c1,0.8952265139826213,-0.8986881999999999,O=Cc(c(O)ccc1)c1
CC(Cl)C,0.6251270431523624,-1.414881,CC(Cl)C
O=N(=O)c(cccc1)c1,0.43360196383636074,-1.7640945,O=N(=O)c(cccc1)c1
O=C(N)c(c(ccc1)C(=O)N)c1,-0.11641877676343898,-1.6088924999999998,O=C(N)c(c(ccc1)C(=O)N)c1
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-0.45527084016867275,-3.355061,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2
n(c(c(ccc1)cc2)c1O)c2,0.12912619671861447,-1.1408194999999999,n(c(c(ccc1)cc2)c1O)c2
OC(=O)COc1ccccc1Cl,0.2568095829292822,-1.896982,OC(=O)COc1ccccc1Cl
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,-0.740103009407855,-4.8821805,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC
O=CC=C,1.597485138141294,0.085719495,O=CC=C
O=C(O)CC(N)C,1.8479410110929888,0.46374045,O=C(O)CC(N)C
OC(=O)c1ccsc1,0.595661646334516,-0.60234545,OC(=O)c1ccsc1
C=CC#N,1.3912273604163692,0.216432475,C=CC#N
c1cc(N)ccc1S(=O)(=O)NC(=N)N,0.3402948739131804,-2.3325169999999997,c1cc(N)ccc1S(=O)(=O)NC(=N)N
O=C(OCC(OC(=O)C)COC(=O)C)C,1.022909900193289,-1.32362975,O=C(OCC(OC(=O)C)COC(=O)C)C
c1ccccc1c2c(F)cc(C(C)C(=O)O)cc2,-0.887429993497087,-4.45072,c1ccccc1c2c(F)cc(C(C)C(=O)O)cc2
BrCCCBr,0.29609677868641077,-2.285072,BrCCCBr
C1C(=O)C=C2C(C)=CC3C4CCC(C(=O)C)(C)C4(C)CCC3C2(C)C1,-1.27048015212909,-4.7396720000000006,C1C(=O)C=C2C(C)=CC3C4CCC(C(=O)C)(C)C4(C)CCC3C2(C)C1
CCSCc1ccccc1OC(=O)NC,0.2911858792167698,-3.0987805,CCSCc1ccccc1OC(=O)NC
CCCCCCCOC(=O)c1ccc(N)cc1,-0.9414498876631385,-4.0501915,CCCCCCCOC(=O)c1ccc(N)cc1
c1cc(F)ccc1F,0.35011667285246256,-1.899806,c1cc(F)ccc1F
c1ccc2c(c1)ccc3ncccc23,-0.332498353427646,-3.884093,c1ccc2c(c1)ccc3ncccc23
O(CCN(C1)C)C1,1.8086538153358602,1.1437166,O(CCN(C1)C)C1
c1c(CC3)c2c(C3)ccc(CC4)c2c(C4)c1,-1.6093322155343242,-6.6534125,c1c(CC3)c2c(C3)ccc(CC4)c2c(C4)c1
c1ccc2c(c1)c4cccc5ccc3cccc2c3c45,-2.512937717948281,-7.981388000000001,c1ccc2c(c1)c4cccc5ccc3cccc2c3c45
c16cccc2ccc3ccc4ccc5cccc6c5c4c3c12,-3.1169783527141317,-8.291,c16cccc2ccc3ccc4ccc5cccc6c5c4c3c12
N(C(=S)NC1)C1,0.9688900060272373,-0.93531275,N(C(=S)NC1)C1
O=C(OCC)CCCCCCCCC,-0.695904914181085,-3.8165655,O=C(OCC)CCCCCCCCC
OC(CCC)(C)C,1.076929794359341,-0.67504225,OC(CCC)(C)C
N1CCCCC1CC(=O)C,1.096573392237905,-0.35161817,N1CCCCC1CC(=O)C
O=C(O)c(c(ccc1)Cl)c1,0.3894038686095912,-1.8419755000000002,O=C(O)c(c(ccc1)Cl)c1
Oc1ccc2Oc3cc(OC)cc(O)c3C(=O)c2c1,-0.12132967623308016,-3.1090715,Oc1ccc2Oc3cc(OC)cc(O)c3C(=O)c2c1
CC(O)(C)CC(C)C,0.8657611171647749,-0.9452666,CC(O)(C)CC(C)C
c1cc(Cl)c(Cl)cc1c2c(Cl)c(Cl)c(Cl)cc2Cl,-2.4441851253733056,-8.02679,c1cc(Cl)c(Cl)cc1c2c(Cl)c(Cl)c(Cl)cc2Cl
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,-0.43562724229010846,-4.076724,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-0.2441021629741069,-2.3451815,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
CC(=O)Oc1c(N(=O)(=O))c(C)c(N(=O)(=O))cc1C(C)(C)C,-0.8776081945578046,-3.5744035000000003,CC(=O)Oc1c(N(=O)(=O))c(C)c(N(=O)(=O))cc1C(C)(C)C
O=C1C(Br)=C(N)C=NN1c2ccccc2,-0.21463676615626046,-2.6245105,O=C1C(Br)=C(N)C=NN1c2ccccc2
O=C(N(OC)C)Nc(ccc(c1Cl)Cl)c1,-0.41107274494190316,-3.2593745,O=C(N(OC)C)Nc(ccc(c1Cl)Cl)c1
O=C(N(C(=O)C(N(C=N1)CC(O)CO)=C12)C)N2C,1.234078577387855,-1.5387667999999999,O=C(N(C(=O)C(N(C=N1)CC(O)CO)=C12)C)N2C
C1C(N2C)CC(O)C(C(=O)O)C2C1,1.307742069432471,-0.130548797,C1C(N2C)CC(O)C(C(=O)O)C2C1
ClCCBr,0.6693251383791321,-1.3602040000000002,ClCCBr
Nc(c(ccc1)CC)c1CC,0.1635024930061019,-2.4445135,Nc(c(ccc1)CC)c1CC
c1cc(Cl)c(Cl)c(Cl)c1c2c(Cl)c(Cl)c(Cl)cc2Cl,-2.7584826914303346,-8.538408,c1cc(Cl)c(Cl)c(Cl)c1c2c(Cl)c(Cl)c(Cl)cc2Cl
O=CCCCCCC,0.48271095853277146,-2.001357,O=CCCCCCC
c1ccccc1c2c(Cl)cc(Cl)c(Cl)c2,-1.761570099093197,-6.2568205,c1ccccc1c2c(Cl)cc(Cl)c(Cl)c2
CCOc2ccc1nc(sc1c2)S(N)(=O)=O,-0.5534888295614943,-2.7756425,CCOc2ccc1nc(sc1c2)S(N)(=O)=O
CNCCCN2c1ccccc1CCc3ccccc23,-0.4798253375168782,-3.8528474999999998,CNCCCN2c1ccccc1CCc3ccccc23
O=C(OC)N,1.7939211169269371,0.44422965,O=C(OC)N
O=C(Oc(cccc1)c1)c(c(O)ccc2)c2,-0.22936946456518356,-3.186744,O=C(Oc(cccc1)c1)c(c(O)ccc2)c2
O=C(O)CCCCCCCCCC,-0.4258054433508263,-3.6622269999999997,O=C(O)CCCCCCCCCC
c1ccc(Cl)c(Cl)c1Cl,-0.6467959194846745,-3.9407574999999997,c1ccc(Cl)c(Cl)c1Cl
O=S(=O)(N)c(c(ccc1)C)c1,0.3255621755042572,-1.26680405,O=S(=O)(N)c(c(ccc1)C)c1
O=C(O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1O)C4)(C3O)C)C4)C,-0.3374092528972872,-4.225472,O=C(O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1O)C4)(C3O)C)C4)C
CCCCCl,0.32065127603461624,-2.055393,CCCCCl
c1cc(Cl)c(Cl)cc1c2c(Cl)cc(Cl)c(Cl)c2,-2.311590839692997,-7.562119,c1cc(Cl)c(Cl)cc1c2c(Cl)cc(Cl)c(Cl)c2
O=C(c(c(C(=O)c1cccc2)ccc3)c3)c12,-1.231192956371962,-3.89526,O=C(c(c(C(=O)c1cccc2)ccc3)c3)c12
c1c(Cl)nc2cncnc2n1,0.8903156145129801,-1.8806035,c1c(Cl)nc2cncnc2n1
COc1ccc2CC5C3C=CC(O)C4Oc1c2C34CCN5C,0.5711071489863107,-2.761994,COc1ccc2CC5C3C=CC(O)C4Oc1c2C34CCN5C
O1C=CC=C1,0.9148701118611856,0.32063156,O1C=CC=C1
O=C(N)C(=C(O)C(N(C)C)C(C1(O)C(O)=C(C2C(O)(c(c3c(O)cc4)c4)C)C3=O)C2O)C1=O,-0.2244585650955426,-2.639951,O=C(N)C(=C(O)C(N(C)C)C(C1(O)C(O)=C(C2C(O)(c(c3c(O)cc4)c4)C)C3=O)C2O)C1=O
C1C(C)(C)CC(=O)C=C1OC(=O)N(C)C,0.9001374134522623,-1.583769,C1C(C)(C)CC(=O)C=C1OC(=O)N(C)C
O=C(OCC(CCCC)CC)c(c(ccc1)C(=O)OCC(CCCC)CC)c1,-2.100422162498431,-6.311575,O=C(OCC(CCCC)CC)c(c(ccc1)C(=O)OCC(CCCC)CC)c1
CCCC(O)C(CC)CO,1.0523752970111355,-1.01264845,CCCC(O)C(CC)CO
c1c(Cl)c(Cl)cc(O)c1OC,0.07510630255256279,-2.172807,c1c(Cl)c(Cl)cc(O)c1OC
O=C(O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1)C4)(C3O)C)C4)C,-0.6222414221364693,-4.6250885,O=C(O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1)C4)(C3O)C)C4)C
N(c(c(ccc1)C2)c1)C2,0.806830323529082,-1.0303914,N(c(c(ccc1)C2)c1)C2
O=C(N)c(cccc1)c1,0.8461175192862106,-1.1913991000000002,O=C(N)c(cccc1)c1
O=C(OC)CCCCCCCCC,-0.9561825860720619,-3.507737,O=C(OC)CCCCCCCCC
C1C(=O)C=C2CCC3C4CCC(C(=O)CO)C4(C5O)CC(O5)C3C2(C)C1,-0.5731324274400585,-3.284535,C1C(=O)C=C2CCC3C4CCC(C(=O)CO)C4(C5O)CC(O5)C3C2(C)C1
CCOCCC,0.9934445033754425,-0.375084125,CCOCCC
c1ccc(Br)cc1C,-0.41107274494190316,-2.848435,c1ccc(Br)cc1C
O=C(N)C(=C(O)C(N(C)C)C(C1(O)C(O)=C(C2C(O)(c(c3c(O)cc4)c4Cl)C)C3=O)C2)C1=O,-0.09677517888487469,-3.169218,O=C(N)C(=C(O)C(N(C)C)C(C1(O)C(O)=C(C2C(O)(c(c3c(O)cc4)c4Cl)C)C3=O)C2)C1=O
O(C(CCC1C2)(C2)C)C1(C)C,0.5121763553506179,-1.5155257,O(C(CCC1C2)(C2)C)C1(C)C
O=C(CCC(C)C)C,0.664414238909491,-1.551139,O=C(CCC(C)C)C
CCNc1nc(NC(C)(C)C)nc(SC)n1,-0.6467959194846745,-3.1001175,CCNc1nc(NC(C)(C)C)nc(SC)n1
c1ccc(Cl)cc1c2cc(Cl)ccc2,-1.530757824020067,-5.4301699999999995,c1ccc(Cl)cc1c2cc(Cl)ccc2
CCc2nnc(NS(=O)(=O)c1ccc(N)cc1)s2,0.3648493712613858,-3.081224,CCc2nnc(NS(=O)(=O)c1ccc(N)cc1)s2
C=CCS(=O)SCC=C,0.9099592123915444,-2.753597,C=CCS(=O)SCC=C
c1ccccn1,1.6907922280644747,0.45690476,c1ccccn1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc3cccc(Oc2ccccc2)c3,-1.7713918980324794,-5.860046,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc3cccc(Oc2ccccc2)c3
CC(C)CBr,0.1242152972489733,-2.19562,CC(C)CBr
ClCC(O)CCl,1.2635439742057015,-0.67702625,ClCC(O)CCl
NCC(CCCC)CC,0.4778000590631304,-2.0011375,NCC(CCCC)CC
c1ccc(Cl)cc1Br,-0.25883486138303,-3.3356565000000002,c1ccc(Cl)cc1Br
C(O)(c1ccc(Br)cc1)(c2ccc(Br)cc2)C(=O)OC(C)C,-1.1035095701612938,-5.6330290000000005,C(O)(c1ccc(Br)cc1)(c2ccc(Br)cc2)C(=O)OC(C)C
Clc1c(Cl)cc(Cl)c(Cl)c1c2c(Cl)ccc(Cl)c2,-2.32632353810192,-7.973336,Clc1c(Cl)cc(Cl)c(Cl)c1c2c(Cl)ccc(Cl)c2
C1C=CCC=C1,0.35011667285246256,-1.8595264999999999,C1C=CCC=C1
CCCCCCOC(=O)c1ccc(N)cc1,-0.6222414221364693,-3.527998,CCCCCCOC(=O)c1ccc(N)cc1
O=N(=O)c(ccc(c1)C)c1,0.09474990043112685,-2.0786705000000003,O=N(=O)c(ccc(c1)C)c1
c1ccccc1I,-0.047666184188463946,-3.0032485,c1ccccc1I
O=N(=O)c(ccc(N)c1)c1,0.15368069406681975,-1.786788,O=N(=O)c(ccc(N)c1)c1
CC(C)N(C(=O)CCl)c1ccccc1,0.09966079990076804,-2.5138305,CC(C)N(C(=O)CCl)c1ccccc1
C(=CCC(C(=C)C)C1)(C1)C,-0.6467959194846745,-3.9887665,C(=CCC(C(=C)C)C1)(C1)C
c1cc(O)c2C(=O)C3=C(O)C4(O)C(=O)C(C(=O)N)=C(O)C(N(C)C)C4CC3C(O)c2c1Cl,0.08001720202220375,-3.098129,c1cc(O)c2C(=O)C3=C(O)C4(O)C(=O)C(C(=O)N)=C(O)C(N(C)C)C4CC3C(O)c2c1Cl
CCCCCCl,-0.02311168684025869,-2.8192825,CCCCCCl
C1C(O)CC2=CCC3C4CCC(=O)C4(C)CCC3C2(C)C1,-0.7057267131203674,-4.1079405,C1C(O)CC2=CCC3C4CCC(=O)C4(C)CCC3C2(C)C1
C1=CC(=O)NC(=O)N1C,0.9246919108004676,-0.6151357,C1=CC(=O)NC(=O)N1C
CCCCC(C)C(C)O,0.4728891595934893,-1.9457615000000001,CCCCC(C)C(C)O
c1cnc2cnc(OC)nc2n1,0.7724540272415945,-1.709311,c1cnc2cnc(OC)nc2n1
NC(=O)OCCCCC,0.595661646334516,-1.0839749,NC(=O)OCCCCC
n(cccc1O)c1,1.091662492768264,0.311731545,n(cccc1O)c1
ClCCCCl,0.5219981542898999,-1.7425650000000001,ClCCCCl
FC(F)(F)C(O)C,1.4648908524609852,-0.23864136,FC(F)(F)C(O)C
CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,0.3599384717917447,-2.507889,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C
C1C(C)C(C)CCC1,-0.8088556019828298,-3.7645735,C1C(C)C(C)CCC1
c1cc(Cl)ccc1c2ccc(Cl)cc2,-1.903986183712788,-5.546126,c1cc(Cl)ccc1c2ccc(Cl)cc2
c1ccccc1Cc2ccccc2,-0.7302812104685726,-4.7207835,c1ccccc1Cc2ccccc2
c1cc(Cl)cc(Cl)c1Cl,-0.4454490412293906,-3.800296,c1cc(Cl)cc(Cl)c1Cl
COC(C)C,1.2880984715539068,0.190339165,COC(C)C
O=C1NCCN1c2ncc(s2)N(=O)=O,-0.2637457608526712,-2.7819995,O=C1NCCN1c2ncc(s2)N(=O)=O
CC(C)CCl,0.33538397444353935,-1.8553555,CC(C)CCl
OCCCCCCC,0.42869106436671967,-1.762809,OCCCCCCC
O=C(NC(=O)C)N,0.875582916104057,-0.071651295,O=C(NC(=O)C)N
c(c(c(c(c1)ccc2)c2)c(c(c3ccc4)c4)C)(c3C)c1,-2.129887559316277,-7.240657499999999,c(c(c(c(c1)ccc2)c2)c(c(c3ccc4)c4)C)(c3C)c1
O(c(c(O)ccc1CC=C)c1)C,0.5514635511077464,-2.5572645,O(c(c(O)ccc1CC=C)c1)C
c1ccccc1C(O)C(O)c2ccccc2,0.36976027073102685,-3.183394,c1ccccc1C(O)C(O)c2ccccc2
CC(=O)N,2.0934859845750426,1.06351495,CC(=O)N
O=C(OC)c(ccc(O)c1)c1,0.4434237627756429,-1.4368815000000001,O=C(OC)c(ccc(O)c1)c1
CCCCC#C,0.15859159353646093,-2.594262,CCCCC#C
CCCCCCCC=C,-1.1624403637969867,-4.8263584999999996,CCCCCCCC=C
C1=CC(=O)C=C2CCC3C4CC(C)C(OC(=O)CCCC)(C(=O)CO)C4(C)CC(O)C3(F)C12C,-0.9954697818291904,-4.947181,C1=CC(=O)C=C2CCC3C4CC(C)C(OC(=O)CCCC)(C(=O)CO)C4(C)CC(O)C3(F)C12C
O=C(O)C(C(C(C(=O)O)C1)(C)C)(C1)C,0.6202161436827214,-1.2562728,O=C(O)C(C(C(C(=O)O)C1)(C)C)(C1)C
O=C(O)C(C(C(=O)O)C(O1)CC2)C12,1.1849695826914444,-0.8071694,O=C(O)C(C(C(=O)O)C(O1)CC2)C12
c1ccc2cccc3c2c1CC3,-0.9561825860720619,-4.5272935,c1ccc2cccc3c2c1CC3
O=C(CCCCC)C,0.6202161436827214,-1.610359,O=C(CCCCC)C
c1ccccc1NCC,0.48271095853277146,-1.3880355,c1ccccc1NCC
NC(=NC(#N))N,1.16532598481288,-0.72022625,NC(=NC(#N))N
COc2ccc1cc(ccc1c2)C(C)C(O)=O,-0.7253703109989317,-3.163614,COc2ccc1cc(ccc1c2)C(C)C(O)=O
n(c(c(c(c1)C)ccc2c(ccn3)C)c23)c1,-0.6320632210757514,-3.0055970000000003,n(c(c(c(c1)C)ccc2c(ccn3)C)c23)c1
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-0.2981220571401586,-3.220894,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O
ClC(Cl)Cl,0.7429886304237482,-1.25942615,ClC(Cl)Cl
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2,-0.48964713645616037,-3.3276084999999997,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2
OC(CC)(CC)C,1.1309496885253927,-0.53772365,OC(CC)(CC)C
C1C(O)CC2=CCC3C4CCC(C(=O)C)C4(C)CCC3C2(C)C1,-0.9660043850113442,-4.6059395,C1C(O)CC2=CCC3C4CCC(C(=O)C)C4(C)CCC3C2(C)C1
C1CCCCC1O,1.1014842917075462,-0.64709635,C1CCCCC1O
O=C(OCCN(CC)CC)c(ccc(N)c1)c1,0.6300379426220035,-2.4708685,O=C(OCCN(CC)CC)c(ccc(N)c1)c1
O=N(=O)NC(=N)N,0.6447706410309266,-1.5576695,O=N(=O)NC(=N)N
Oc(ccc(c1C)C)c1,0.6251270431523624,-1.458259,Oc(ccc(c1C)C)c1
O=C(c(ccc(N)c1)c1)C,0.526909053759541,-1.2796821000000003,O=C(c(ccc(N)c1)c1)C
N(CSC(N1C)=S)(C1)C,0.2715422813382055,-0.35414539,N(CSC(N1C)=S)(C1)C
c(c(c(c(c1)ccc2)c2)cc(c3c(c(c4)ccc5)c5)c4)(c1)c3,-2.935275072337413,-7.826225,c(c(c(c(c1)ccc2)c2)cc(c3c(c(c4)ccc5)c5)c4)(c1)c3
BrC(Br)Br,0.37958206967030905,-1.9934884999999998,BrC(Br)Br
C1CCCCN1c2nc(N)n(=O)c(N)c2,0.3452057733828215,-2.219862,C1CCCCN1c2nc(N)n(=O)c(N)c2
CCCCC(O)CC,0.595661646334516,-1.525469,CCCCC(O)CC
CCN(CC)CC,1.2488112757967782,0.045248317,CCN(CC)CC
c12ncnc(N)c1ccn2C3OC(CO)C(O)C3(O),0.3599384717917447,-1.72448955,c12ncnc(N)c1ccn2C3OC(CO)C(O)C3(O)
O=C(O)CCCCCCC,0.18805699035430737,-2.0529045,O=C(O)CCCCCCC
c1cc(Cl)ccc1S(=O)(=O)NC(=O)NCCC,-0.1704386709294907,-3.3881989999999997,c1cc(Cl)ccc1S(=O)(=O)NC(=O)NCCC
O=C(OC)CCC,0.9148701118611856,-0.47270665,O=C(OC)CCC
N(CCCC1)C1,1.8430301116233476,0.197508475,N(CCCC1)C1
Oc(cc(c(c1C)Cl)C)c1,-0.0574879831277461,-2.0709635,Oc(cc(c(c1C)Cl)C)c1
OC(=O)CC(C)(C(=O)O)C(C)(C)C(=O)O,1.1751477837521622,-1.06735685,OC(=O)CC(C)(C(=O)O)C(C)(C)C(=O)O
CC(C)(Cl)C(Cl)C,-0.003468088961694395,-2.438601,CC(C)(Cl)C(Cl)C
O=C(N(OC)C)Nc(ccc(c1)Cl)c1,0.05546270467399849,-2.5958155,O=C(N(OC)C)Nc(ccc(c1)Cl)c1
Oc(ccc(c1)Cl)c1,0.9738009054968784,-1.4426485,Oc(ccc(c1)Cl)c1
CC1CCCCC1NC(=O)Nc2ccccc2,-0.7008158136507264,-3.5117065000000003,CC1CCCCC1NC(=O)Nc2ccccc2
